age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;previous;poutcome;cons,price,idx;cons,conf,idx;y
30;0;2;6;1;0;0;2;1;1;0;1;92,893;-46,2;0
41;4;0;6;1;1;1;2;4;2;0;1;93,994;-36,4;0
41;1;1;2;0;0;1;2;1;2;0;1;93,994;-36,4;0
31;9;1;5;0;0;1;2;1;5;0;1;93,994;-36,4;0
29;9;2;5;1;1;0;5;5;1;0;1;93,444;-36,1;0
48;1;1;2;0;0;1;2;2;2;0;1;93,994;-36,4;0
24;8;2;3;1;1;0;4;2;3;1;0;94,215;-40,3;0
53;1;0;0;0;0;0;4;2;1;0;1;93,918;-42,7;0
56;6;1;2;1;0;1;5;3;7;0;1;93,444;-36,1;0
32;9;2;6;1;0;0;5;3;1;0;1;93,444;-36,1;0
29;0;2;6;0;0;0;1;4;2;0;1;93,075;-47,1;0
32;4;1;6;1;0;0;5;4;1;0;1;93,444;-36,1;0
28;8;2;3;1;1;1;3;3;6;0;1;94,465;-41,8;0
33;9;2;5;1;0;0;2;3;1;1;0;92,893;-46,2;0
28;9;0;6;0;0;0;4;3;1;0;1;93,918;-42,7;0
43;1;1;0;1;0;1;2;3;5;0;1;93,994;-36,4;0
54;4;1;6;1;0;0;2;5;1;0;1;92,893;-46,2;0
31;1;2;0;1;0;0;8;4;2;0;1;93,2;-42;0
36;0;2;3;1;0;1;4;4;1;0;1;93,918;-42,7;0
56;5;1;5;0;0;0;4;3;1;0;1;93,918;-42,7;0
45;9;1;3;1;1;0;5;2;1;0;1;93,444;-36,1;0
54;9;1;1;0;0;0;4;4;1;0;1;93,918;-42,7;0
48;7;1;3;1;0;0;1;5;2;0;1;93,075;-47,1;0
35;0;1;6;1;0;0;5;3;5;0;1;93,444;-36,1;0
27;7;2;3;1;0;0;2;4;1;1;0;92,893;-46,2;0
51;0;1;6;1;0;0;5;4;1;0;1;92,201;-31,4;1
40;0;2;6;0;0;1;3;4;2;0;1;94,465;-41,8;0
36;0;1;3;1;0;0;8;1;2;0;1;93,2;-42;0
34;4;1;6;0;0;1;8;4;1;0;1;93,2;-42;0
44;7;1;3;1;0;0;2;2;5;0;1;92,893;-46,2;0
37;9;2;5;1;0;0;5;4;2;0;1;93,444;-36,1;0
52;1;1;0;1;0;0;5;5;2;0;1;93,444;-36,1;0
23;0;2;6;0;1;0;1;3;5;0;1;93,075;-47,1;0
39;0;1;6;1;0;1;2;1;6;0;1;92,893;-46,2;0
34;9;2;5;1;1;0;0;5;1;0;1;92,843;-50;0
36;4;0;6;1;0;0;3;1;1;4;2;94,055;-39,8;1
43;1;1;1;1;0;0;2;2;1;1;0;92,893;-46,2;0
45;9;2;5;1;0;1;2;2;4;0;1;93,994;-36,4;0
34;1;1;5;1;0;0;1;5;1;0;1;93,075;-47,1;0
37;2;0;3;0;0;0;8;3;2;0;1;92,649;-30,1;0
32;9;1;3;1;0;0;5;1;1;0;1;93,444;-36,1;0
37;9;2;6;1;0;0;3;5;1;2;0;94,055;-39,8;1
66;3;1;3;1;0;0;2;5;1;0;1;92,893;-46,2;0
32;9;1;2;0;0;0;4;5;5;0;1;93,918;-42,7;0
35;7;1;2;1;0;1;1;1;4;2;0;93,075;-47,1;0
30;6;1;6;0;0;0;3;1;4;0;1;94,055;-39,8;1
33;7;1;3;0;0;1;2;2;1;0;1;93,994;-36,4;0
57;1;1;0;1;0;0;2;2;1;0;1;92,893;-46,2;0
57;5;2;0;1;0;1;3;4;1;0;1;94,465;-41,8;0
47;7;0;0;0;0;0;4;3;6;0;1;93,918;-42,7;0
56;7;0;3;0;0;1;2;5;2;0;1;93,994;-36,4;0
38;0;1;6;1;1;0;5;5;1;0;1;93,444;-36,1;0
40;0;0;3;1;1;0;4;1;10;0;1;93,918;-42,7;0
59;2;1;6;0;0;1;2;4;1;0;1;93,994;-36,4;0
31;6;2;6;0;0;0;9;3;1;0;1;92,713;-33;1
34;9;2;6;1;0;0;5;4;1;0;1;93,444;-36,1;0
28;10;2;2;0;1;0;5;2;1;1;0;94,027;-38,3;1
40;7;1;3;1;1;1;2;5;9;0;1;93,994;-36,4;0
42;9;1;3;1;0;0;1;4;1;0;1;93,075;-47,1;1
49;0;1;2;1;0;0;5;1;4;0;1;93,444;-36,1;0
48;0;1;3;1;1;0;4;4;1;0;1;93,918;-42,7;0
41;9;2;6;0;0;1;2;3;8;0;1;93,994;-36,4;0
37;9;1;6;1;0;0;7;3;1;1;0;92,431;-26,9;1
39;7;1;3;1;1;1;3;1;1;0;1;94,465;-41,8;0
42;7;2;1;1;1;0;2;3;8;0;1;92,893;-46,2;0
32;7;1;3;0;0;0;1;5;1;0;1;93,075;-47,1;0
47;0;1;3;1;0;0;5;2;1;0;1;93,444;-36,1;0
35;0;1;5;0;0;0;4;2;1;0;1;93,918;-42,7;0
60;0;1;2;1;0;0;5;4;1;0;1;93,444;-36,1;0
30;1;1;2;1;0;0;4;4;11;0;1;93,918;-42,7;0
54;2;1;2;0;1;1;3;5;6;0;1;94,465;-41,8;0
39;1;1;0;1;0;1;2;3;1;0;1;93,994;-36,4;0
43;10;1;2;1;1;0;8;1;3;0;1;93,2;-42;0
32;9;2;6;0;0;1;2;3;1;0;1;93,994;-36,4;1
48;1;1;5;1;1;1;2;2;1;0;1;93,994;-36,4;0
37;2;0;6;0;1;0;2;4;3;0;1;92,893;-46,2;0
34;1;1;1;0;0;0;2;3;3;0;1;92,893;-46,2;0
41;0;1;6;1;0;0;4;5;7;3;2;94,215;-40,3;0
36;6;1;3;1;0;0;5;1;1;0;1;93,444;-36,1;0
33;7;1;3;0;0;1;2;3;1;0;1;93,994;-36,4;0
36;0;1;6;1;0;1;3;2;11;0;1;94,465;-41,8;0
58;3;1;0;0;0;0;4;2;1;0;1;93,918;-42,7;0
40;7;1;3;0;0;0;1;1;3;1;0;93,075;-47,1;0
36;4;1;6;1;0;0;8;3;2;0;1;93,2;-42;0
49;0;0;3;1;0;0;2;2;4;1;0;92,893;-46,2;0
36;6;2;6;0;1;0;3;1;1;4;2;94,055;-39,8;1
32;10;2;5;1;1;0;3;3;1;0;1;94,055;-39,8;1
28;1;1;2;1;0;0;4;1;1;0;1;93,918;-42,7;0
76;5;1;5;1;0;0;3;2;1;1;2;94,055;-39,8;1
46;4;1;6;1;0;0;2;4;2;1;0;92,893;-46,2;0
28;4;2;6;1;0;0;6;2;1;0;1;92,379;-29,8;0
30;9;1;3;1;0;0;2;4;3;0;1;92,893;-46,2;0
52;3;2;6;0;0;0;4;4;3;0;1;93,918;-42,7;0
42;9;0;2;0;0;1;2;2;1;0;1;93,994;-36,4;0
51;4;0;6;0;0;1;2;2;10;0;1;93,994;-36,4;0
47;3;0;0;1;1;1;8;3;2;0;1;93,2;-42;0
56;9;0;6;0;0;0;8;5;2;1;2;92,649;-30,1;1
33;1;2;0;0;0;0;2;2;1;0;1;92,893;-46,2;0
38;1;2;3;0;0;0;4;4;3;0;1;93,918;-42,7;0
32;0;2;6;1;0;0;4;4;2;1;2;94,215;-40,3;0
35;6;1;6;0;1;1;2;4;6;0;1;93,994;-36,4;0
41;1;1;1;0;1;0;2;2;3;1;0;92,893;-46,2;0
41;0;1;6;1;0;0;8;2;1;1;2;92,649;-30,1;1
30;7;1;3;0;0;1;2;3;2;0;1;93,994;-36,4;0
36;0;2;3;1;0;0;1;5;5;0;1;93,075;-47,1;0
38;6;1;3;1;0;1;4;2;5;0;1;93,918;-42,7;0
35;0;1;6;1;0;0;1;4;1;1;2;93,749;-34,6;1
40;10;2;0;0;0;0;3;2;1;0;1;92,963;-40,8;1
31;2;2;1;1;1;1;3;5;3;0;1;94,465;-41,8;0
39;9;2;6;0;0;0;5;3;1;0;1;93,444;-36,1;0
37;3;1;0;0;0;0;4;2;4;0;1;93,918;-42,7;0
52;3;1;1;1;0;0;5;2;1;0;1;93,444;-36,1;0
33;0;1;6;1;0;0;8;4;1;0;1;93,2;-42;0
37;10;1;6;0;1;1;4;5;3;0;1;93,918;-42,7;0
34;7;2;3;0;0;1;4;2;16;0;1;93,918;-42,7;0
32;0;2;6;0;0;1;2;5;8;0;1;93,994;-36,4;0
56;1;1;2;0;0;1;3;3;6;0;1;94,465;-41,8;0
47;7;1;3;1;0;0;5;1;2;0;1;93,444;-36,1;0
41;9;2;6;0;0;0;4;4;2;0;1;93,918;-42,7;0
34;0;2;6;1;0;0;5;1;1;0;1;93,444;-36,1;0
35;0;1;6;0;0;0;5;5;1;0;1;93,444;-36,1;0
19;8;2;3;1;0;0;2;2;4;0;1;92,893;-46,2;0
28;10;2;3;1;0;1;4;3;1;0;1;93,918;-42,7;0
41;1;0;1;1;1;1;2;3;1;0;1;93,994;-36,4;0
27;7;2;3;0;0;0;2;5;5;0;1;92,893;-46,2;0
36;1;1;2;1;0;0;1;1;3;0;1;93,075;-47,1;0
35;1;1;2;1;0;0;8;2;2;0;1;93,2;-42;0
32;7;2;2;0;0;0;4;3;1;0;1;93,918;-42,7;0
43;4;1;5;0;0;1;2;3;3;0;1;93,994;-36,4;0
42;0;1;6;0;0;0;4;3;2;0;1;93,918;-42,7;0
30;6;2;2;0;1;1;7;1;1;0;1;94,601;-49,5;0
34;0;2;6;0;0;0;3;1;1;0;1;92,963;-40,8;0
26;9;1;5;1;0;1;2;2;2;0;1;93,994;-36,4;0
30;9;2;5;0;0;0;4;2;1;0;1;93,918;-42,7;0
61;5;1;2;0;0;0;1;4;2;0;1;93,749;-34,6;0
48;0;1;6;1;1;0;4;1;2;0;1;93,918;-42,7;0
38;1;1;1;1;0;1;3;3;3;0;1;94,465;-41,8;0
32;9;1;5;1;0;0;5;2;2;0;1;93,444;-36,1;0
36;9;1;3;0;0;0;5;1;3;0;1;93,444;-36,1;0
28;0;1;3;1;0;1;3;1;10;0;1;94,465;-41,8;0
35;4;1;6;0;1;1;5;1;5;0;1;93,444;-36,1;0
37;9;2;3;0;0;1;3;1;3;0;1;94,465;-41,8;0
48;1;1;1;1;0;1;3;2;1;0;1;94,465;-41,8;0
35;10;1;0;1;0;0;8;1;1;0;1;93,2;-42;0
47;9;2;5;1;0;0;4;1;2;0;1;93,918;-42,7;0
29;0;2;6;0;0;0;4;3;2;0;1;93,918;-42,7;1
53;6;1;6;1;0;1;3;2;4;0;1;94,465;-41,8;0
27;7;1;3;0;1;1;2;5;4;0;1;93,994;-36,4;0
28;7;1;3;1;0;0;4;4;6;0;1;93,918;-42,7;0
52;4;0;6;1;0;0;8;1;1;1;0;93,2;-42;0
39;0;1;1;0;0;0;4;3;1;0;1;93,918;-42,7;1
56;5;2;5;1;0;0;4;5;4;0;1;93,918;-42,7;0
39;9;1;5;0;0;0;5;1;1;0;1;93,444;-36,1;0
33;0;1;6;1;0;0;5;5;10;0;1;93,444;-36,1;0
53;9;1;5;1;0;1;6;5;1;0;1;92,379;-29,8;0
32;1;1;5;0;0;1;2;5;2;0;1;93,994;-36,4;0
29;10;2;6;1;0;0;5;2;2;0;1;92,201;-31,4;0
36;0;1;3;1;0;1;4;2;7;0;1;92,469;-33,6;0
24;9;2;5;0;0;0;2;5;2;0;1;92,893;-46,2;0
49;1;1;2;0;0;1;2;2;4;0;1;93,994;-36,4;0
28;0;2;6;1;0;0;2;2;1;0;1;92,893;-46,2;0
51;1;1;0;0;0;0;4;1;2;0;1;93,918;-42,7;0
33;10;1;3;1;1;0;2;1;1;0;1;92,893;-46,2;0
34;9;2;6;1;1;0;5;4;1;0;1;93,444;-36,1;0
35;9;1;5;0;0;0;1;3;2;0;1;93,075;-47,1;0
39;10;2;6;1;0;0;9;1;1;2;2;92,713;-33;1
34;4;1;6;0;0;1;3;1;3;0;1;94,465;-41,8;0
29;0;2;6;1;0;0;5;2;1;0;1;93,444;-36,1;0
49;1;1;2;0;1;0;2;1;1;0;1;92,893;-46,2;0
32;0;2;6;1;0;0;2;1;7;0;1;92,893;-46,2;0
53;6;1;2;1;0;0;2;2;4;0;1;92,893;-46,2;0
51;1;2;0;0;0;1;2;5;1;0;1;93,994;-36,4;0
37;9;2;6;0;0;1;2;5;3;0;1;93,994;-36,4;0
29;0;2;6;1;0;0;5;5;7;0;1;93,444;-36,1;0
51;4;1;0;0;0;0;4;1;2;0;1;93,918;-42,7;0
30;0;2;6;1;0;0;3;3;2;0;1;92,963;-40,8;1
39;1;1;1;1;0;0;2;4;1;0;1;92,893;-46,2;1
27;1;1;0;1;0;0;4;2;1;0;1;93,918;-42,7;0
26;0;1;3;1;0;0;8;5;1;1;2;92,649;-30,1;1
31;1;2;2;1;0;1;2;2;1;0;1;93,994;-36,4;0
49;5;0;5;1;1;1;5;2;8;0;1;93,444;-36,1;0
47;9;1;5;1;0;1;2;4;1;0;1;93,994;-36,4;0
39;0;1;3;1;0;1;2;2;4;0;1;93,994;-36,4;0
56;9;1;5;0;0;0;8;4;2;0;1;93,2;-42;0
42;0;1;6;1;0;0;8;1;1;0;1;93,2;-42;0
44;0;1;3;1;1;1;2;2;1;0;1;93,994;-36,4;0
52;7;1;3;1;0;1;8;2;1;0;1;93,2;-42;0
25;7;2;3;0;0;0;5;5;1;0;1;92,201;-31,4;0
36;0;2;6;0;0;0;8;3;1;0;1;93,2;-42;0
41;1;2;2;0;0;1;2;4;1;0;1;93,994;-36,4;0
37;9;2;3;1;0;1;1;4;2;2;0;93,075;-47,1;0
38;4;1;6;0;0;1;2;5;2;0;1;93,994;-36,4;0
34;1;1;0;0;0;0;8;4;1;1;0;93,2;-42;0
31;4;2;3;0;0;0;2;3;1;0;1;92,893;-46,2;0
39;9;1;5;1;0;0;5;3;2;0;1;93,444;-36,1;0
36;3;0;0;1;0;0;8;2;2;1;0;93,2;-42;0
39;9;0;5;1;1;0;5;2;2;0;1;93,444;-36,1;0
32;0;1;3;1;0;0;2;1;1;0;1;92,893;-46,2;1
51;7;1;3;0;0;1;3;2;2;0;1;94,465;-41,8;0
52;0;1;3;1;1;0;2;5;2;1;0;92,893;-46,2;0
55;9;1;5;0;0;0;8;5;1;1;0;93,2;-42;0
35;0;2;6;0;0;0;5;1;2;0;1;93,444;-36,1;0
41;0;1;6;1;1;1;3;2;1;0;1;94,465;-41,8;0
29;1;1;3;0;0;1;3;4;13;0;1;94,465;-41,8;0
38;1;1;5;1;0;1;2;2;1;0;1;93,994;-36,4;0
51;9;1;3;0;0;0;8;1;2;0;1;93,2;-42;0
35;2;2;2;1;0;0;8;1;2;0;1;93,2;-42;0
34;0;2;3;1;0;0;2;3;2;1;0;92,893;-46,2;0
32;9;1;5;1;0;1;2;5;2;0;1;93,994;-36,4;0
39;0;1;2;0;0;0;4;3;1;0;1;93,918;-42,7;0
56;6;1;6;0;0;1;3;5;3;0;1;94,465;-41,8;0
31;1;1;5;1;0;0;4;3;2;0;1;93,918;-42,7;1
46;9;0;6;1;0;0;8;5;5;1;0;93,2;-42;1
36;1;1;0;0;0;0;2;2;1;1;0;92,893;-46,2;0
31;9;0;5;1;0;0;4;3;1;0;1;93,918;-42,7;1
37;1;1;3;1;0;0;2;5;3;0;1;92,893;-46,2;0
32;4;2;6;1;0;0;0;1;2;0;1;92,843;-50;0
48;0;0;3;0;0;1;2;2;1;0;1;93,994;-36,4;0
51;2;1;5;0;0;0;2;1;1;1;0;92,893;-46,2;0
37;9;1;5;1;1;0;4;2;1;0;1;93,918;-42,7;0
38;1;2;3;1;1;1;3;4;1;0;1;94,055;-39,8;0
36;9;1;6;1;0;0;2;1;2;0;1;92,893;-46,2;0
55;1;0;0;0;0;0;2;5;1;0;1;92,893;-46,2;0
51;7;1;5;0;0;0;2;4;2;0;1;92,893;-46,2;0
42;0;1;6;0;0;0;4;3;6;0;1;93,918;-42,7;0
29;0;1;6;0;0;0;8;1;1;1;0;93,2;-42;0
59;6;1;6;1;0;0;2;2;1;1;0;92,893;-46,2;0
31;7;2;3;0;1;0;4;4;17;0;1;93,918;-42,7;0
31;0;1;5;0;1;0;9;1;2;1;0;92,713;-33;1
34;0;1;3;1;1;1;2;5;1;0;1;93,994;-36,4;0
37;0;1;3;1;0;0;4;1;3;0;1;93,918;-42,7;0
25;1;2;0;0;0;1;3;3;19;0;1;94,465;-41,8;0
37;9;1;3;1;0;1;3;2;3;0;1;94,465;-41,8;0
26;1;1;0;0;0;0;2;2;1;0;1;92,893;-46,2;0
24;1;2;2;1;0;1;2;2;4;0;1;93,994;-36,4;0
37;7;0;2;1;0;0;4;3;1;0;1;93,918;-42,7;0
28;0;2;5;0;1;1;3;4;1;0;1;94,465;-41,8;0
31;1;1;2;0;0;0;4;3;1;0;1;93,918;-42,7;0
32;9;2;6;0;0;0;8;2;2;0;1;93,2;-42;0
52;5;1;0;0;0;1;3;3;1;0;1;94,465;-41,8;1
41;9;1;5;0;0;1;2;2;2;0;1;93,994;-36,4;0
36;1;2;1;0;0;0;8;2;1;0;1;94,767;-50,8;1
32;1;1;3;0;1;1;3;1;1;0;1;94,465;-41,8;0
24;7;2;5;1;0;0;4;3;1;0;1;93,918;-42,7;0
48;7;0;0;0;0;0;8;3;1;0;1;93,2;-42;0
57;0;0;3;0;0;0;6;2;1;5;2;94,199;-37,5;1
36;9;2;5;0;0;0;5;3;1;0;1;93,444;-36,1;0
46;7;1;3;1;0;0;2;5;1;1;0;92,893;-46,2;0
55;0;0;6;1;0;1;2;4;4;0;1;93,994;-36,4;0
34;0;0;6;0;0;0;2;3;1;1;0;92,893;-46,2;0
37;3;1;3;0;0;0;5;4;1;0;1;93,444;-36,1;0
33;4;2;6;1;0;0;4;1;3;0;1;93,918;-42,7;0
29;9;2;6;1;0;1;5;4;3;0;1;93,444;-36,1;0
30;0;0;3;0;0;0;8;3;2;0;1;93,2;-42;0
33;9;1;5;0;1;1;3;2;1;0;1;94,465;-41,8;0
31;1;1;2;0;0;1;2;2;1;0;1;93,994;-36,4;0
47;0;1;6;0;0;0;8;2;3;0;1;93,2;-42;0
24;8;2;3;0;0;0;2;1;1;0;1;92,893;-46,2;0
30;4;1;6;1;1;0;4;3;4;0;1;93,918;-42,7;0
48;1;1;3;1;0;1;3;4;2;0;1;94,465;-41,8;0
29;6;1;6;0;0;1;2;4;1;0;1;93,994;-36,4;0
47;9;1;2;0;0;1;3;5;1;0;1;94,465;-41,8;0
32;9;1;3;0;0;0;2;3;3;1;0;92,893;-46,2;0
48;2;1;1;0;0;0;2;3;1;0;1;92,893;-46,2;0
34;9;1;6;0;1;0;4;4;2;0;1;93,918;-42,7;0
42;0;2;3;0;0;0;5;3;1;0;1;93,444;-36,1;0
33;9;2;5;1;0;0;5;1;4;0;1;93,444;-36,1;0
28;10;2;0;1;0;0;7;5;2;1;2;92,431;-26,9;0
58;5;1;0;0;0;1;2;2;1;0;1;93,994;-36,4;1
43;4;1;3;1;1;0;8;1;3;0;1;93,2;-42;0
28;9;2;6;1;0;0;2;2;1;0;1;92,893;-46,2;1
37;0;2;6;1;0;0;1;4;1;0;1;93,075;-47,1;1
43;1;1;0;1;0;1;2;5;3;0;1;93,994;-36,4;0
30;0;2;6;0;0;0;2;4;1;0;1;92,893;-46,2;0
36;6;2;6;0;0;0;4;1;1;0;1;93,918;-42,7;0
50;4;1;6;1;0;1;2;3;1;0;1;93,994;-36,4;0
37;6;1;2;1;0;0;5;5;1;0;1;93,444;-36,1;0
30;0;2;3;1;0;0;1;1;3;1;0;93,075;-47,1;0
46;9;2;6;0;0;0;5;4;2;0;1;93,444;-36,1;0
34;9;2;3;0;0;0;2;3;1;0;1;92,893;-46,2;0
52;0;0;1;1;0;1;3;3;1;0;1;94,465;-41,8;0
54;9;1;6;0;0;0;2;5;7;0;1;92,893;-46,2;0
43;7;1;6;1;0;0;4;2;1;0;1;93,918;-42,7;0
35;7;1;3;0;0;0;2;1;3;1;0;92,893;-46,2;0
40;2;1;0;1;0;0;4;3;2;0;1;93,918;-42,7;0
32;1;1;2;1;0;1;3;5;3;0;1;94,465;-41,8;0
31;9;1;5;1;0;0;5;3;2;0;1;93,444;-36,1;0
41;1;1;0;0;0;1;2;3;1;0;1;93,994;-36,4;0
29;1;1;3;1;0;0;8;3;3;0;1;93,2;-42;0
53;1;1;2;1;0;0;4;2;4;0;1;93,918;-42,7;0
47;0;1;3;1;0;0;5;1;3;0;1;93,444;-36,1;1
51;7;1;3;1;0;1;3;1;1;0;1;94,465;-41,8;0
35;9;2;5;1;0;0;5;2;1;0;1;93,444;-36,1;0
51;9;1;1;1;0;0;4;2;2;0;1;93,918;-42,7;0
44;1;1;1;1;0;1;2;5;3;0;1;93,994;-36,4;0
59;0;1;6;1;0;1;3;3;2;0;1;94,465;-41,8;0
31;4;1;6;0;0;0;8;1;1;0;1;93,2;-42;0
31;0;0;6;1;0;1;2;2;2;0;1;92,893;-46,2;0
41;9;1;5;0;0;0;1;5;1;0;1;93,075;-47,1;0
32;7;1;3;1;0;0;2;1;1;0;1;92,893;-46,2;0
32;3;2;3;0;0;1;3;4;2;0;1;94,465;-41,8;0
51;0;1;6;1;0;0;4;5;5;0;1;92,469;-33,6;1
53;1;1;0;0;1;0;4;4;1;0;1;93,918;-42,7;0
25;9;2;5;1;0;0;4;4;1;0;1;93,918;-42,7;0
33;4;1;6;0;1;0;8;3;1;1;0;93,2;-42;0
41;1;1;2;0;0;1;2;1;1;0;1;93,994;-36,4;0
28;7;2;6;0;0;0;4;4;2;0;1;93,918;-42,7;0
48;4;1;2;1;0;0;2;2;1;0;1;92,893;-46,2;1
28;1;2;2;1;0;0;4;5;2;0;1;93,918;-42,7;0
43;7;1;2;0;0;1;3;4;17;0;1;94,465;-41,8;0
29;4;2;6;0;0;1;2;3;2;0;1;93,994;-36,4;0
36;1;0;3;1;0;1;3;3;1;0;1;94,465;-41,8;0
30;0;2;6;1;0;0;4;4;8;0;1;93,918;-42,7;1
49;0;2;1;1;1;0;1;5;2;0;1;93,075;-47,1;0
55;0;1;3;0;0;1;2;4;1;0;1;93,994;-36,4;0
34;4;2;6;1;1;0;8;4;2;0;1;93,2;-42;0
29;4;1;6;1;0;0;5;4;1;2;2;92,201;-31,4;0
35;0;2;6;1;1;0;1;4;1;0;1;93,075;-47,1;0
40;9;1;2;0;0;0;4;1;3;0;1;93,918;-42,7;0
42;3;1;6;0;0;0;8;1;1;0;1;93,2;-42;0
34;0;2;3;1;1;1;3;1;1;0;1;94,465;-41,8;0
47;9;1;3;1;0;0;8;5;3;1;0;93,2;-42;0
39;0;1;6;1;0;0;5;5;4;0;1;93,444;-36,1;0
55;9;1;1;1;0;1;2;2;2;0;1;93,994;-36,4;0
44;7;1;3;1;0;0;4;3;1;0;1;93,918;-42,7;0
34;1;1;1;0;1;1;3;1;1;0;1;94,465;-41,8;0
45;0;1;6;1;0;0;5;1;1;0;1;93,444;-36,1;0
50;0;1;6;1;0;0;8;1;1;1;2;92,649;-30,1;1
55;6;1;2;1;0;0;2;2;1;0;1;92,893;-46,2;0
28;0;1;3;0;0;0;4;2;3;0;1;93,918;-42,7;0
30;9;1;3;0;0;0;5;2;1;0;1;93,444;-36,1;0
32;3;1;0;1;0;0;5;1;4;0;1;93,444;-36,1;0
31;4;1;6;1;0;0;8;3;1;0;1;93,2;-42;0
32;7;1;3;1;0;0;2;4;12;0;1;92,893;-46,2;0
39;1;1;5;0;0;1;2;1;5;0;1;93,994;-36,4;0
24;0;2;3;1;1;0;4;4;1;0;1;93,918;-42,7;0
57;5;1;5;1;0;0;3;1;2;0;1;92,963;-40,8;1
27;9;1;6;1;0;0;2;5;3;0;1;92,893;-46,2;0
44;0;1;6;1;0;0;5;4;2;0;1;92,201;-31,4;1
32;0;1;6;1;0;0;2;1;2;0;1;92,893;-46,2;0
37;3;1;6;1;0;1;3;5;2;0;1;94,465;-41,8;0
29;0;1;6;0;0;0;8;3;3;0;1;93,2;-42;0
31;10;2;6;1;0;0;0;2;1;1;2;93,369;-34,8;1
58;1;1;0;1;0;0;4;5;4;0;1;93,918;-42,7;0
32;9;2;5;1;0;0;4;4;1;0;1;93,918;-42,7;0
48;7;1;0;1;0;0;5;4;1;0;1;93,444;-36,1;0
42;1;1;5;1;0;0;2;5;2;0;1;92,893;-46,2;0
31;0;2;6;0;1;0;8;3;2;6;2;94,767;-50,8;0
41;1;1;2;0;0;1;3;5;3;0;1;94,465;-41,8;0
33;6;2;0;1;0;1;2;5;2;0;1;93,994;-36,4;0
45;9;1;5;0;0;1;4;3;5;0;1;93,918;-42,7;0
30;0;1;6;0;0;0;5;1;1;0;1;93,444;-36,1;0
30;0;2;6;0;0;1;4;3;3;0;1;93,918;-42,7;0
53;6;1;2;1;0;0;8;1;1;0;1;93,2;-42;0
27;0;2;6;1;0;0;1;5;1;1;0;93,075;-47,1;0
46;0;1;3;1;0;0;4;2;6;0;1;93,918;-42,7;0
29;0;2;6;0;0;0;5;2;4;0;1;93,444;-36,1;0
43;4;1;6;0;0;0;8;1;1;0;1;93,2;-42;0
26;0;2;6;0;0;0;7;5;2;1;0;92,431;-26,9;0
47;0;1;6;1;0;0;5;2;3;0;1;93,444;-36,1;0
39;1;1;2;0;0;1;2;2;4;0;1;93,994;-36,4;1
29;6;2;6;1;1;0;4;4;8;0;1;93,918;-42,7;0
33;0;2;6;0;0;0;3;3;1;1;2;94,055;-39,8;1
56;5;1;3;1;1;0;5;2;1;2;2;92,201;-31,4;0
30;9;2;6;1;0;0;3;5;2;0;1;92,963;-40,8;1
32;9;1;6;0;1;0;5;4;1;0;1;93,444;-36,1;0
33;7;1;5;0;0;0;7;1;1;3;0;94,601;-49,5;0
49;9;1;6;0;0;1;2;1;3;0;1;93,994;-36,4;0
33;1;1;1;1;0;0;2;3;1;1;0;92,893;-46,2;0
58;6;1;6;0;0;0;8;3;1;0;1;92,649;-30,1;0
37;0;1;5;1;0;0;8;3;1;0;1;93,2;-42;0
48;3;1;3;0;0;0;3;2;1;0;1;92,963;-40,8;0
39;9;1;1;0;0;0;1;2;3;0;1;93,075;-47,1;0
53;0;2;1;1;0;1;2;2;1;0;1;93,994;-36,4;0
59;3;1;0;0;1;1;2;2;1;0;1;93,994;-36,4;0
40;0;1;6;0;1;1;2;1;1;0;1;93,994;-36,4;0
44;1;2;2;1;1;0;8;2;1;0;1;93,2;-42;0
39;9;1;5;0;0;1;7;4;1;0;1;93,798;-40,4;1
30;6;1;6;1;0;0;3;5;2;0;1;92,963;-40,8;0
48;0;1;6;1;0;0;5;3;7;0;1;93,444;-36,1;0
51;9;0;3;1;0;0;8;1;1;0;1;93,2;-42;0
29;0;1;6;0;0;0;5;5;1;0;1;93,444;-36,1;0
38;1;2;3;0;0;0;2;5;2;0;1;92,893;-46,2;0
30;1;1;0;1;0;1;2;5;4;0;1;93,994;-36,4;0
62;5;2;6;1;1;0;2;1;1;0;1;92,893;-46,2;0
30;9;2;5;1;0;0;5;4;4;0;1;93,444;-36,1;0
36;0;2;3;1;0;0;5;5;1;2;2;92,201;-31,4;1
32;8;2;6;0;0;1;2;5;3;0;1;93,994;-36,4;0
56;10;1;2;1;1;0;8;5;2;0;1;93,2;-42;0
39;0;1;3;1;0;0;8;1;1;0;1;93,2;-42;0
36;0;2;3;0;1;1;2;5;2;0;1;93,994;-36,4;0
36;9;1;6;1;0;0;5;5;1;0;1;93,444;-36,1;0
34;1;1;1;1;0;0;2;2;1;0;1;92,893;-46,2;0
21;8;2;3;0;0;0;7;2;1;0;1;94,601;-49,5;1
44;1;1;2;1;0;0;1;1;3;0;1;93,075;-47,1;0
31;0;1;3;0;0;1;3;4;4;0;1;94,465;-41,8;1
37;0;2;5;0;0;0;5;2;1;0;1;93,444;-36,1;0
37;9;1;6;1;0;1;2;2;2;0;1;93,994;-36,4;0
30;1;1;2;1;0;0;4;4;1;0;1;93,918;-42,7;0
47;9;0;5;1;0;0;4;1;2;0;1;93,918;-42,7;0
41;0;0;3;0;0;1;2;2;3;0;1;93,994;-36,4;0
